Belge,100,aday,alabilir,ara,asimetri,askılı,astar,açık,basic,baskılı,bej,bel,beyaz,biri,bisiklet,bluz,ceket,cepli,dantel,dar,deri,detaylı,doku,düğmeli,edilerek,el,elbis,esnek,etek,etkileyici,favori,fermuarlı,fit,gardırobunuz,gardıropt,gereken,gri,gömlek,görünüm,görünümlü,günlük,hırk,içeriğiyl,kalem,kalıp,kapitoneli,kapüşonlu,kesim,klasik,kolay,kollu,komb,konfor,kot,kruvaz,kullanım,kumaş,kumaştan,kumaşı,kırmızı,lacivert,lastikli,lemmatize,likralı,mavi,mini,model,modeli,mor,nefes,ofisten,olan,olma,olması,olup,omuz,omzu,ortam,oversiz,pamuk,pantolon,parçaların,paç,pemb,pileli,polyester,rahat,renkleriyl,sa,saten,sayesin,sağ,sezo,siyah,slim,sokağ,sunar,sweatshirt,sırt,tasarım,tercih,trend,tshirt,uyg,uyum,uz,v,vazgeçilmezi,viskon,volanlı,yak,yapabilirsiniz,yapı,yapısıyl,yeni,yeşil,yumuşak,yüksek,çant,çantası,çift,çıkan,ön,örgü,örm,özel,özellik,üretilen,üretilmiş,ütülenir,şık,şıklık
Belge_1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0807,0.0807,0.0,0.0,0.0,0.0,0.1266,0.2911,0.0807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266,0.0466,0.0,0.0,0.0992,0.0,0.0,0.0,0.0921,0.0,0.0,0.0,0.0,0.0,0.0,0.0782,0.0,0.0,0.0807,0.0,0.0,0.0,0.0782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782,0.0,0.0,0.0,0.0782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266,0.0782,0.1085,0.0,0.0,0.0,0.0,0.0,0.0,0.1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284,0.0303,0.0303,0.0,0.0,0.0,0.0303,0.0,0.0,0.0,0.0,0.0
Belge_1112,0.1209,0.0,0.0,0.1036,0.0,0.0,0.0,0.1805,0.0,0.0,0.0,0.0,0.1286,0.0,0.0,0.3954,0.0,0.1627,0.0,0.0,0.0,0.0,0.0,0.1552,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1805,0.0,0.0,0.1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695,0.04,0.04,0.0,0.0,0.0,0.04,0.1053,0.0,0.0,0.0,0.1036
Belge_1113,0.0,0.0,0.117,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722,0.0,0.2746,0.0,0.113,0.1123,0.0,0.0,0.1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.128,0.0,0.0722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912,0.117,0.0,0.0722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722,0.0,0.0565,0.0,0.0,0.0,0.0,0.0,0.0,0.0974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722,0.0,0.0,0.0,0.0,0.0,0.1177,0.0278,0.0278,0.0,0.0838,0.0,0.0278,0.0,0.0,0.0,0.1173,0.072
Belge_1114,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0732,0.0,0.0,0.0,0.0,0.0854,0.0716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716,0.0,0.117,0.0,0.0,0.0,0.0,0.0716,0.0,0.0,0.0,0.1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1146,0.0732,0.0,0.0862,0.0,0.0,0.0565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732,0.2748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732,0.0,0.0,0.0,0.0,0.1147,0.0,0.0,0.0,0.1177,0.0278,0.0278,0.0,0.0,0.0,0.0278,0.0,0.0716,0.0,0.0,0.0
Belge_1115,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564,0.1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052,0.0,0.0,0.0,0.0,0.1059,0.1071,0.1182,0.0661,0.0,0.0,0.0,0.0,0.0,0.0,0.0849,0.0,0.0,0.0661,0.0,0.108,0.0661,0.0,0.0,0.0,0.0661,0.0,0.0,0.0661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661,0.0,0.0,0.0,0.0661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071,0.0661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1087,0.0256,0.0256,0.0,0.0773,0.0,0.0256,0.0,0.0661,0.1052,0.0,0.0
Belge_1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356,0.0,0.0,0.0,0.0,0.0,0.1293,0.0,0.0,0.0,0.1406,0.3417,0.089,0.0,0.0,0.0,0.0,0.0888,0.0888,0.0,0.0,0.089,0.0,0.0,0.0,0.0888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1387,0.0,0.0,0.0,0.0,0.0,0.0,0.0888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1584,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.1083,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413,0.0333,0.0333,0.0,0.1005,0.0,0.0333,0.0,0.0,0.0,0.0,0.0
Belge_1117,0.0,0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1037,0.0,0.1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1323,0.0,0.0,0.0836,0.1022,0.0,0.1348,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696,0.0,0.0,0.3192,0.1348,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.0,0.0829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,0.0323,0.0,0.0,0.0829,0.0323,0.0,0.0,0.1323,0.1363,0.0836
Belge_1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1623,0.0,0.1026,0.0,0.0,0.0,0.0,0.1025,0.1025,0.0,0.3789,0.1026,0.0,0.0,0.0,0.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1281,0.0,0.0,0.0,0.0,0.1026,0.1193,0.0,0.0,0.0,0.0,0.0,0.0,0.1026,0.0,0.0,0.1348,0.0,0.0,0.0,0.0,0.0,0.1377,0.0,0.0,0.0,0.0,0.0,0.0,0.1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.0385,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.1625,0.0
Belge_1119,0.0,0.0,0.1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,0.0,0.0,0.0,0.0581,0.0,0.0,0.0,0.0,0.0,0.1109,0.0,0.0,0.0,0.1205,0.0,0.0763,0.0743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763,0.0,0.0,0.2744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878,0.0,0.0743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189,0.0,0.0938,0.1204,0.0,0.0743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,0.0,0.0,0.0,0.0,0.0,0.0,0.0763,0.0886,0.0743,0.0,0.0581,0.0,0.0,0.0,0.0763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1205,0.0,0.0743,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0286,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0,0.0
Belge_1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923,0.0,0.1251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923,0.1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1243,0.0,0.0798,0.0,0.0,0.0,0.1266,0.0,0.0782,0.0,0.0,0.1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0782,0.0,0.0,0.0,0.0,0.0,0.0,0.0782,0.0,0.0,0.0,0.1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0798,0.0,0.0,0.0,0.0,0.0617,0.0,0.0,0.0,0.0,0.3022,0.0,0.0,0.0,0.0798,0.0,0.1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0798,0.0,0.0,0.0,0.0,0.1251,0.0,0.0,0.0,0.0,0.0303,0.0303,0.0,0.0,0.0,0.0303,0.0,0.0782,0.1243,0.0,0.0
Belge_1121,0.0,0.0858,0.1405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3295,0.0,0.0,0.1347,0.0,0.0,0.1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858,0.0,0.0,0.0,0.0,0.0,0.0,0.1393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1393,0.1024,0.086,0.0,0.0,0.1124,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.1405,0.0,0.0,0.0858,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1393,0.0,0.0,0.0,0.0858,0.1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.0333,0.0,0.0,0.0,0.0333,0.0,0.086,0.0,0.0,0.0
Belge_1122,0.0975,0.0,0.1359,0.0836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1521,0.0,0.0,0.0,0.0,0.3178,0.0,0.0,0.0,0.0,0.0,0.0,0.1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836,0.0,0.0,0.0,0.0991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1059,0.1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1521,0.0,0.0,0.0,0.0,0.0565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0829,0.0,0.0,0.1332,0.0,0.0,0.0,0.0,0.0323,0.0323,0.0,0.0,0.0829,0.0323,0.0,0.0,0.0,0.0,0.0836
Belge_1123,0.0,0.0804,0.0,0.0,0.0,0.0,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3089,0.0,0.0,0.0,0.0,0.0952,0.0,0.129,0.0,0.0823,0.0,0.0,0.1318,0.0,0.0,0.0,0.0,0.0,0.0804,0.0,0.0,0.0,0.0,0.0,0.0952,0.1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1026,0.0,0.0,0.0,0.0804,0.0,0.0,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823,0.0,0.0,0.1306,0.0,0.0,0.0,0.0804,0.0,0.0,0.0,0.0,0.1318,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0313,0.0313,0.0,0.0,0.0,0.0313,0.0823,0.0,0.0,0.0,0.0
Belge_1124,0.0,0.0,0.0,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0929,0.0,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1465,0.0,0.0,0.0925,0.0,0.0,0.0,0.0,0.0,0.0929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0929,0.0,0.0,0.0,0.1116,0.0,0.0,0.0,0.0,0.0929,0.0,0.0727,0.0,0.0,0.0,0.0,0.0,0.0,0.1252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.0,0.0,0.0929,0.1154,0.0,0.0,0.0,0.0,0.0,0.0357,0.0357,0.0,0.0,0.0,0.0357,0.0,0.0,0.1465,0.1509,0.0925
Belge_1125,0.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3802,0.0,0.1564,0.1554,0.0,0.0,0.1385,0.0,0.1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.1025,0.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1259,0.0,0.0,0.0,0.0,0.0,0.0,0.1601,0.0,0.0,0.0,0.0,0.0,0.099,0.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.0385,0.0385,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.0,0.0
Belge_1126,0.072,0.0,0.1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0932,0.0,0.0,0.0,0.0619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0983,0.0,0.0,0.0,0.0,0.1004,0.0,0.0635,0.0619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635,0.0,0.0995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0995,0.0732,0.0,0.0619,0.0779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1003,0.0,0.0619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0619,0.0,0.0,0.0,0.0,0.0,0.0,0.0635,0.0,0.0619,0.0,0.0485,0.0,0.0,0.0,0.0635,0.2374,0.0,0.0,0.0,0.0,0.0,0.0995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004,0.0,0.0619,0.0,0.0983,0.0,0.0,0.0,0.0,0.0238,0.0238,0.0,0.0,0.0,0.0238,0.0,0.0,0.0,0.0,0.0
Belge_1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1109,0.0,0.0,0.0,0.1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1209,0.0,0.0,0.0,0.0,0.1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737,0.0,0.0,0.0964,0.0,0.0,0.0,0.0,0.0,0.1189,0.0737,0.0,0.0,0.0737,0.0,0.0,0.0,0.0737,0.1341,0.0,0.0737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1179,0.0,0.0,0.0,0.0,0.0737,0.0,0.0,0.0,0.0737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737,0.0,0.0,0.0,0.0889,0.0,0.0,0.0,0.1205,0.0,0.0,0.0,0.0,0.0,0.277,0.1004,0.0,0.0286,0.0286,0.0,0.0,0.0,0.0286,0.0,0.0737,0.1172,0.0,0.0
Belge_1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129,0.0,0.0,0.0,0.0,0.0,0.0,0.1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129,0.0,0.0,0.0,0.0,0.1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3655,0.0,0.0,0.0,0.0,0.0,0.1528,0.0976,0.0,0.0,0.0,0.0,0.0754,0.0,0.0,0.0,0.0,0.0,0.0,0.0649,0.0,0.0976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0976,0.1563,0.0952,0.0,0.1197,0.0,0.1717,0.0,0.0,0.0,0.037,0.037,0.0,0.0,0.0952,0.037,0.0,0.0,0.0,0.0,0.0
Belge_1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306,0.0,0.0,0.0,0.1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306,0.048,0.0,0.0,0.1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0806,0.0,0.0,0.0,0.0,0.0,0.0,0.0806,0.1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289,0.0,0.0,0.0,0.0,0.0806,0.0,0.0,0.0,0.0806,0.0,0.0,0.0,0.1095,0.0823,0.0,0.3092,0.1306,0.0806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.0313,0.0,0.0943,0.0,0.0313,0.0823,0.0,0.0,0.132,0.0
Belge_1130,0.0,0.0,0.0,0.0762,0.0,0.0,0.0,0.0,0.0,0.1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1215,0.0,0.0774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1229,0.0,0.0,0.0,0.1245,0.0,0.0,0.0,0.0,0.1207,0.0,0.0,0.0762,0.0,0.0,0.1229,0.0452,0.0,0.0,0.0,0.0,0.0,0.0,0.0894,0.0974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933,0.0,0.0,0.0774,0.0,0.0,0.1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1215,0.0,0.0,0.0,0.0,0.0294,0.0294,0.0,0.0,0.0,0.0294,0.0774,0.0,0.1207,0.0,0.0762
Belge_1131,0.0,0.0,0.0,0.1036,0.0,0.0,0.0,0.0,0.0,0.0,0.1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0813,0.0,0.0,0.1219,0.0,0.0,0.0,0.0,0.0,0.0,0.1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1219,0.0,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1036,0.0,0.0,0.0,0.0,0.1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1032,0.0,0.0,0.0,0.0,0.0,0.0,0.1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.04,0.0,0.1032,0.0,0.169,0.1036
Belge_1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356,0.0,0.0,0.0,0.0,0.0,0.1293,0.0,0.0,0.0,0.1406,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1056,0.0,0.0,0.0512,0.086,0.0,0.1091,0.0,0.1576,0.0,0.0,0.0,0.0,0.1387,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413,0.0333,0.0333,0.0,0.0,0.0,0.0333,0.0,0.086,0.0,0.0,0.0
Belge_1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765,0.0,0.0,0.0,0.1196,0.0,0.0,0.0,0.0,0.1215,0.0,0.0,0.0,0.2952,0.0,0.0,0.0785,0.0765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1207,0.0,0.0,0.0,0.0932,0.0,0.0,0.0452,0.0,0.0765,0.0962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765,0.0,0.0,0.0,0.0,0.0,0.0,0.0785,0.0,0.0765,0.0,0.0599,0.0,0.0,0.0,0.0785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765,0.0,0.1215,0.0,0.0,0.0,0.1247,0.0294,0.0294,0.0,0.0,0.0,0.0294,0.0,0.0,0.1207,0.0,0.0
Belge_1134,0.0,0.0757,0.0,0.0,0.1472,0.0,0.0,0.0,0.0,0.0,0.1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141,0.0774,0.0,0.0,0.1241,0.3015,0.0,0.0,0.0,0.0,0.0757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1217,0.0,0.1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0452,0.0,0.0,0.0,0.0,0.0,0.0,0.0894,0.0,0.0,0.1224,0.0,0.0,0.0,0.0,0.0,0.0757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1031,0.0774,0.0,0.0,0.0,0.0,0.0,0.0,0.0757,0.0,0.0,0.0,0.0,0.1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294,0.0294,0.0,0.0,0.0,0.0294,0.0774,0.0,0.1207,0.1242,0.0
